Timestamp,Game Time,Platform,Platform Key,Home Team,Home Odds (Decimal),Home Probability (%),Away Team,Away Odds (Decimal),Away Probability (%),Last Update,Best Home Odds,Best Away Odds
2025-10-06 20:30:10,2025-10-10T00:15:00Z,Bovada,bovada,New York Giants,4.0,25.00,Philadelphia Eagles,1.25,80.00,2025-10-06T15:00:02Z,,
2025-10-06 20:30:10,2025-10-10T00:15:00Z,Hard Rock Bet,hardrockbet,New York Giants,4.0,25.00,Philadelphia Eagles,1.25,80.00,2025-10-06T15:00:05Z,,
2025-10-06 20:30:10,2025-10-10T00:15:00Z,BetAnything,betanysports,New York Giants,4.15,24.10,Philadelphia Eagles,1.25,80.00,2025-10-06T15:00:04Z,✓,
---,---,---,---,---,0.0,---,---,0.0,---,---,---,---
2025-10-06 20:30:14,2025-10-10T00:15:00Z,DraftKings,draftkings,New York Giants,4.0,25.00,Philadelphia Eagles,1.26,79.37,2025-10-06T14:59:26Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,BetMGM,betmgm,New York Giants,4.1,24.39,Philadelphia Eagles,1.25,80.00,2025-10-06T14:59:27Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,BetUS,betus,New York Giants,4.08,24.51,Philadelphia Eagles,1.26,79.37,2025-10-06T14:59:18Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,ESPN BET,espnbet,New York Giants,4.0,25.00,Philadelphia Eagles,1.25,80.00,2025-10-06T15:00:05Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,FanDuel,fanduel,New York Giants,3.95,25.32,Philadelphia Eagles,1.27,78.74,2025-10-06T15:00:14Z,,✓
2025-10-06 20:30:14,2025-10-10T00:15:00Z,MyBookie.ag,mybookieag,New York Giants,3.85,25.97,Philadelphia Eagles,1.25,80.00,2025-10-06T14:58:39Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,LowVig.ag,lowvig,New York Giants,4.06,24.63,Philadelphia Eagles,1.26,79.37,2025-10-06T14:59:45Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,BetOnline.ag,betonlineag,New York Giants,4.06,24.63,Philadelphia Eagles,1.26,79.37,2025-10-06T14:59:26Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,Fliff,fliff,New York Giants,4.1,24.39,Philadelphia Eagles,1.22,81.97,2025-10-06T14:59:54Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,BetRivers,betrivers,New York Giants,3.95,25.32,Philadelphia Eagles,1.24,80.65,2025-10-06T14:59:37Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,betPARX,betparx,New York Giants,4.1,24.39,Philadelphia Eagles,1.24,80.65,2025-10-06T15:00:14Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,Bally Bet,ballybet,New York Giants,4.1,24.39,Philadelphia Eagles,1.24,80.65,2025-10-06T14:59:56Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,Bovada,bovada,New York Giants,4.0,25.00,Philadelphia Eagles,1.25,80.00,2025-10-06T15:00:02Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,Hard Rock Bet,hardrockbet,New York Giants,4.0,25.00,Philadelphia Eagles,1.25,80.00,2025-10-06T15:00:05Z,,
2025-10-06 20:30:14,2025-10-10T00:15:00Z,BetAnything,betanysports,New York Giants,4.15,24.10,Philadelphia Eagles,1.25,80.00,2025-10-06T15:00:04Z,✓,
---,---,---,---,---,0.0,---,---,0.0,---,---,---,---
